customer_id,recency,frequency,monetary,segment_k
1155,588,1,262.35,0
1156,107,4,630.54,2
1157,1234,1,107.44,0
1158,164,3,351.81,3
1159,531,2,109.33,0
1162,35,2,239.45,1
1163,769,1,66.12,0
1164,1110,1,128.46,0
1165,498,3,440.52,3
1166,78,4,774.24,1
1167,238,3,351.26,3
1168,316,3,559.24,3
1169,351,3,670.92,2
1171,598,2,153.95,0
1172,959,1,364.63,3
1173,282,3,268.40999999999997,3
1174,355,3,449.2,3
1175,856,1,479.15999999999997,3
1176,782,2,207.2,3
1177,68,1,239.2,0
1178,150,4,446.53,2
1179,775,3,657.28,3
1180,1359,1,158.57,0
1182,343,2,278.94,3
1183,963,2,309.08,3
1184,830,2,934.1700000000001,3
1185,663,4,487.75,2
1186,426,2,279.1,3
1187,792,1,27.36,0
1188,676,1,59.5,0
1189,128,3,754.29,2
1190,218,3,521.83,3
1192,90,1,105.88999999999999,0
1193,1418,1,65.91,0
1194,262,5,826.24,2
1196,742,5,559.8199999999999,2
1198,426,2,392.06,3
1199,600,2,276.1,3
1201,366,3,668.14,3
1203,827,1,27.4,0
1204,91,4,1039.87,2
1205,1106,2,175.76,3
1206,151,2,616.65,3
1207,404,2,174.54,3
1208,87,6,1602.77,2
1209,31,3,733.9399999999999,1
1210,580,2,454.69,3
1211,422,3,378.08,3
1212,330,2,529.76,3
1213,525,1,30.29,0
1214,119,1,279.03,3
1215,411,2,256.33,3
1216,1449,1,209.06,0
1217,596,2,168.91,3
1218,236,2,611.64,3
1219,7,2,368.65,1
1220,384,1,16.76,0
1221,27,5,337.18,1
1222,795,2,342.08,3
1223,157,3,386.7,3
1224,4,5,440.46999999999997,1
1225,571,2,195.65,3
1226,129,5,731.5,2
1227,349,5,755.89,2
1228,569,1,16.44,0
1229,379,4,320.21999999999997,3
1230,259,4,1329.48,2
1231,420,3,525.4399999999999,3
1232,1341,1,72.47999999999999,0
1233,588,4,891.43,2
1234,592,1,246.7,0
1235,896,1,156.66,0
1237,1108,1,28.2,0
1238,195,4,765.95,2
1239,353,3,427.62,3
1240,1186,2,318.88,3
1241,283,6,622.1600000000001,2
1242,435,1,153.57999999999998,0
1243,101,2,252.5,3
1245,31,2,227.57,1
1246,409,3,202.78,3
1247,951,1,125.89,0
1248,195,1,726.8000000000001,3
1249,351,3,555.85,3
1250,227,3,292.24,3
1251,233,2,264.02,3
1253,210,3,300.09,3
1254,612,2,278.87,3
1255,754,3,711.46,3
1256,400,1,239.10999999999999,0
1257,860,1,183.68,0
1259,223,1,154.54,0
1260,451,3,504.72,3
1261,192,1,95.91,0
1262,14,2,509.26,1
1263,675,1,65.68,0
1264,771,1,58.31,0
1265,525,1,229.15,0
1266,245,3,467.31,3
1267,307,4,860.27,2
1268,305,4,273.37,3
1269,13,3,496.4,1
1270,461,5,1432.61,2
1271,544,1,225.53,0
1272,129,6,698.81,2
1273,260,1,40.14,0
1274,514,3,490.67999999999995,3
1275,304,3,310.89,3
1276,691,1,55.76,0
1277,553,6,1163.49,2
1278,9,4,485.79999999999995,1
1279,85,6,447.25,2
1280,35,3,663.44,1
1281,115,5,601.17,2
1282,1063,1,130.62,0
1283,203,1,48.69,0
1284,114,4,815.74,2
1285,28,2,109.64,1
1286,1058,1,211.61,0
1287,74,2,377.27,1
1288,292,2,333.36,3
1290,1231,1,107.21,0
1291,640,3,640.58,3
1292,791,1,111.52,0
1293,130,4,752.78,2
1294,319,2,884.85,3
1295,19,2,153.62,1
1296,1129,1,371.21999999999997,3
1297,920,2,365.45,3
1298,796,2,242.63000000000002,3
1299,69,2,462.11,1
1301,61,1,164.66,0
1302,1107,3,970.04,3
1303,1268,1,170.45,0
1304,374,3,805.3199999999999,2
1305,1140,2,374.16999999999996,3
1306,111,5,958.31,2
1307,347,3,233.27,3
1308,307,5,761.86,2
1309,309,2,784.52,3
1310,885,1,275.7,0
1311,25,5,1218.38,1
1312,197,6,671.4,2
1313,550,6,2671.19,2
1314,325,3,483.8,3
1315,552,3,302.32,3
1316,86,5,1281.71,2
1317,182,4,1015.57,2
1318,1168,1,101.62,0
1319,209,2,208.19,3
1320,459,3,150.38,3
1321,517,1,301.95,0
1322,18,7,1266.72,1
1323,182,2,258.18,3
1324,57,3,572.27,1
1325,429,4,521.77,2
1326,323,1,218.49,0
1327,473,3,565.5999999999999,3
1328,273,5,1074.16,2
1329,27,4,419.98,1
1330,654,3,316.02,3
1331,89,6,738.54,2
1332,589,3,330.36,3
1333,617,2,590.7,3
1334,259,3,281.46,3
1335,186,4,1050.51,2
1336,683,1,55.9,0
1337,750,2,73.53,0
1338,596,2,931.77,3
1339,692,1,9.76,0
1340,577,2,224.03,3
1341,810,3,393.03999999999996,3
1342,1055,1,231.82999999999998,0
1343,19,4,223.49,1
1344,8,2,374.89,1
1345,567,2,208.65,3
1346,338,5,665.89,2
1347,388,4,392.51,2
1348,248,4,286.40000000000003,2
1349,92,5,1474.17,2
1350,206,3,309.65999999999997,3
1351,51,5,558.38,1
1352,18,4,766.78,1
1353,21,3,1158.96,1
1354,555,4,811.92,2
1355,740,4,470.09000000000003,2
1356,620,2,372.46,3
1357,140,4,337.05,2
1358,195,3,240.78,3
1359,1165,1,125.07,0
1360,415,2,595.19,3
1361,69,4,895.1500000000001,1
1362,273,4,244.62,3
1363,409,2,676.31,3
1364,645,1,34.04,0
1365,341,1,85.96000000000001,0
1366,1036,2,268.09,3
1367,164,2,229.71,3
1368,140,3,275.71999999999997,3
1369,82,3,110.91,1
1370,754,4,387.53999999999996,3
1371,88,6,1137.66,2
1372,51,4,510.75,1
1373,1165,1,323.43,0
1374,400,5,1224.45,2
1375,420,4,1816.26,2
1376,29,5,550.13,1
1377,539,1,73.42,0
1378,210,4,1447.0900000000001,2
1379,367,2,192.56,3
1380,435,3,840.0500000000001,2
1381,9,9,1349.28,1
1382,22,7,1096.4,1
1383,710,3,603.47,3
1384,864,3,1977.03,2
1386,111,2,268.41999999999996,3
1387,2,2,400.1,1
1388,437,2,664.8499999999999,3
1389,177,2,355.31,3
1390,71,2,85.03,0
1391,39,2,267.02,1
1392,875,2,60.32,0
1393,29,1,114.05,0
1394,651,1,104.03999999999999,0
1395,134,3,626.38,2
1396,81,4,1383.42,2
1397,548,1,102.44,0
1398,214,2,766.35,3
1399,535,3,574.76,3
1400,417,3,250.97,3
1401,215,5,799.08,2
1402,631,2,335.83000000000004,3
1403,199,5,1006.24,2
1404,276,9,2238.29,2
1405,690,5,519.1700000000001,2
1406,648,1,272.78,0
1407,224,6,888.18,2
1408,376,4,401.74,2
1410,1404,1,105.64,0
1411,45,1,198.57,1
1412,437,2,232.64999999999998,3
1413,239,3,401.79,3
1414,802,2,287.35,3
1415,504,2,394.71,3
1416,124,3,462.69,1
1417,1406,1,186.25,0
1418,738,1,167.54,0
1420,781,3,278.34000000000003,3
1421,11,6,958.14,1
1422,362,3,538.65,3
1423,751,5,1424.04,2
1424,381,4,329.39,2
1425,184,1,239.1,0
1426,1140,2,350.34999999999997,3
1427,256,2,65.21000000000001,0
1428,1008,1,196.32,0
1429,118,1,40.66,0
1430,81,2,941.94,1
1431,301,2,341.37,3
1432,269,1,363.13,3
1433,334,2,56.230000000000004,0
1434,397,3,181.22,3
1435,374,3,226.86,3
1436,380,3,891.53,2
1438,674,3,453.64,3
1439,303,1,10.41,0
1440,1061,2,261.43,3
1441,71,4,338.3,1
1442,177,5,879.27,2
1443,109,8,1430.61,2
1444,58,3,986.94,1
1449,143,5,1032.85,2
1450,363,2,314.25,3
1451,36,2,331.63,1
1452,392,2,382.52,3
1453,609,3,751.3,3
1454,1411,1,14.12,0
1455,157,4,499.59,2
1456,296,2,76.07000000000001,0
1457,655,3,427.15,3
1458,102,9,1773.72,2
1459,989,2,331.73,3
1460,1337,1,193.32000000000002,0
1461,248,5,786.5,2
1463,582,1,43.92,0
1464,201,3,339.72,3
1465,777,1,431.35,3
1466,1063,2,353.69,3
1467,45,2,380.21000000000004,1
1469,184,3,163.48,3
1470,391,1,265.72,0
1471,115,1,115.92,0
1472,1264,2,312.89,3
1473,456,2,282.17,3
1474,60,1,197.46,0
1475,231,2,260.87,3
1476,86,6,1130.95,2
1477,544,1,37.23,0
1478,1040,1,114.99,0
1479,644,2,355.6,3
1480,273,2,366.82,3
1481,375,4,444.73,2
1482,1041,1,261.23,0
1483,225,3,422.39,3
1484,321,5,564.14,2
1485,221,3,356.94,3
1486,208,7,1015.86,2
1487,968,2,494.62,3
1489,159,4,453.51000000000005,2
1490,165,6,754.43,2
1491,230,5,657.2,2
1492,1050,1,273.76,0
1493,305,3,940.99,2
1494,26,5,724.97,1
1495,188,3,707.87,2
1496,622,2,322.68,3
1497,774,1,195.23,0
1498,1262,2,118.28,0
1499,1076,2,130.02,0
1501,772,2,445.92,3
1502,664,3,298.61,3
1503,336,5,1255.1,2
1504,5,2,337.89,1
1505,170,3,308.01,3
1506,1080,1,323.99,0
1508,371,7,975.21,2
1509,1,3,147.4,1
1510,407,3,412.57,3
1511,35,5,1066.82,1
1512,57,3,618.45,1
1513,847,3,613.66,3
1514,1082,3,767.48,3
1515,889,1,518.45,3
1516,90,3,331.23,1
1517,31,1,20.49,0
1519,841,2,365.9,3
1520,675,3,380.97999999999996,3
1521,750,1,5.34,0
1522,759,2,60.26,0
1523,284,2,197.45,3
1524,343,3,789.24,2
1525,1402,1,132.73,0
1526,151,3,366.65000000000003,3
1527,209,4,1201.52,2
1529,396,3,192.6,3
1530,379,6,792.22,2
1531,747,2,272.52,3
1532,358,2,402.9,3
1533,406,1,182.47,0
1534,347,3,488.85,3
1535,812,1,24.96,0
1537,436,2,280.56,3
1538,393,3,481.4,3
1539,1143,1,276.57000000000005,0
1540,183,3,664.47,2
1541,310,2,429.60999999999996,3
1542,6,4,469.85,1
1543,63,10,1670.1,2
1544,557,2,210.17,3
1545,533,1,172.2,0
1546,140,3,353.56,3
1547,317,4,1064.96,2
1548,7,4,240.85,1
1549,197,3,921.12,2
1550,55,3,789.48,1
1551,94,6,979.36,2
1552,1440,1,228.44,0
1553,1293,1,68.09,0
1554,54,1,75.14,0
1555,95,4,378.25,1
1556,306,5,694.66,2
1557,349,5,934.8199999999999,2
1558,256,4,738.67,2
1559,1016,1,9.85,0
1560,22,4,205.8,1
1561,85,3,367.37,1
1562,156,4,518.73,2
1563,7,8,1638.63,1
1564,118,7,1000.96,2
1565,171,4,1004.35,2
1566,105,2,444.96,3
1567,152,3,297.89,3
1568,171,2,322.83000000000004,3
1569,71,3,333.07,1
1570,946,1,97.62,0
1571,716,2,200.67000000000002,3
1572,1015,1,228.54000000000002,0
1573,1179,3,587.9,3
1574,632,2,357.97,3
1575,318,2,241.18,3
1576,1112,1,273.77,0
1577,221,2,246.02,3
1578,116,3,504.65,1
1579,1314,1,205.95999999999998,0
1580,118,4,1403.1299999999999,2
1581,410,2,441.59000000000003,3
1582,662,2,214.29,3
1583,235,3,461.05,3
1585,341,2,117.47,0
1586,33,2,2091.07,1
1587,435,1,388.4,3
1588,114,6,1130.82,2
1589,1000,1,151.24,0
1590,176,4,766.81,2
1591,572,1,96.95,0
1592,264,2,299.1,3
1593,639,5,1282.6100000000001,2
1594,79,6,699.38,2
1595,153,2,247.96,3
1596,1,5,750.21,1
1597,1442,1,158.37,0
1598,180,3,211.47,3
1599,132,3,312.7,3
1600,405,4,850.94,2
1601,40,4,965.11,1
1602,690,3,654.6899999999999,3
1603,448,2,271.31,3
1604,1102,2,524.4200000000001,3
1605,29,2,169.74,1
1606,129,8,1461.94,2
1607,81,4,887.71,2
1608,626,5,1016.51,2
1609,503,1,38.77,0
1610,825,1,310.49,0
1611,571,3,347.23,3
1612,185,2,401.4,3
1613,590,1,509.43,3
1614,139,3,139.19,3
1615,779,2,225.75,3
1616,249,4,578.99,2
1617,115,3,439.32,1
1618,1402,1,145.45999999999998,0
1619,361,2,245.38,3
1620,326,2,393.43,3
1621,438,2,613.79,3
1622,88,2,166.26999999999998,3
1623,239,5,1328.88,2
1624,1119,3,675.4,3
1625,150,5,542.5600000000001,2
1626,665,3,157.08,3
1627,203,5,470.05,2
1628,827,3,481.19,3
1629,1458,1,250.55,0
1630,91,2,170.59,3
1631,867,1,44.96,0
1632,80,7,1315.42,2
1633,669,5,737.09,2
1634,354,4,1469.88,2
1635,111,6,1319.33,2
1637,1080,5,1031.32,2
1638,96,2,286.11,3
1639,200,5,351.08,2
1640,576,3,208.98,3
1642,470,2,467.94,3
1643,21,3,534.13,1
1644,347,3,582.78,3
1645,82,1,446.99,3
1646,160,1,163.58999999999997,0
1647,72,1,281.58,3
1648,1021,1,143.58,0
1649,692,4,1333.6,2
1650,246,4,664.17,2
1651,6,4,613.77,1
1652,143,5,381.12,2
1653,280,3,272.15,3
1655,145,4,318.32,2
1656,400,4,616.41,2
1657,512,1,135.54,0
1658,464,3,595.03,3
1659,432,1,233.24,0
1660,120,4,470.31,2
1661,131,1,71.11,0
1662,21,1,114.85000000000001,1
1663,432,3,640.7,3
1664,12,5,831.49,1
1666,473,2,312.68,3
1667,155,3,434.86,3
1669,392,5,759.62,2
1670,363,3,502.03000000000003,3
1671,127,2,203.3,3
1672,111,4,801.1899999999999,2
1673,706,2,326.93,3
1674,829,2,590.4300000000001,3
1675,428,1,103.59,0
1676,194,5,301.61,2
1677,158,4,718.98,2
1678,920,2,732.3399999999999,3
1679,215,1,610.73,3
1680,324,1,180.60000000000002,0
1681,196,3,673.53,2
1682,387,5,883.11,2
1683,25,3,234.61,1
1684,24,7,738.2,1
1687,194,2,183.17000000000002,3
1688,428,3,652.87,3
1689,454,4,760.1899999999999,2
1690,482,3,696.6700000000001,3
1691,479,4,710.91,2
1692,364,4,619.89,2
1694,269,3,499.08,3
1695,389,4,884.84,2
1696,513,3,614.71,3
1697,881,2,421.63,3
1698,306,7,1025.96,2
1699,820,3,663.23,3
1700,326,4,812.6,2
1701,93,7,581.0600000000001,2
1703,72,2,209.57999999999998,1
1704,77,5,1147.1100000000001,2
1705,978,1,203.05,0
1706,212,1,125.53,0
1707,365,5,696.5899999999999,2
1708,565,5,771.75,2
1709,221,4,287.4,2
1710,300,2,621.69,3
1711,261,1,298.31,3
1712,754,1,210.82999999999998,0
1713,209,2,706.62,3
1714,423,5,669.02,2
1715,114,4,684.5799999999999,2
1716,156,3,513.78,2
1717,175,1,149.98000000000002,0
1718,13,5,485.94,1
1719,355,3,397.89,3
1720,79,2,222.41,1
1721,188,2,184.99,3
1722,371,3,556.88,3
1723,1012,2,641.78,3
1724,834,4,1229.34,2
1725,295,1,207.12,0
1726,118,8,1231.1499999999999,2
1727,223,5,964.87,2
1728,298,2,797.64,3
1729,447,3,467.81,3
1730,222,4,546.34,2
1731,1282,1,69.72,0
1732,493,2,179.19,3
1733,173,5,1100.13,2
1734,363,4,893.44,2
1736,607,4,808.01,2
1737,307,6,1007.55,2
1738,255,2,150.27,3
1739,150,3,457.97,3
1740,557,4,551.49,2
1741,585,3,926.65,2
1742,181,4,531.46,2
1743,902,5,896.98,2
1744,615,2,496.64,3
1745,190,2,177.88,3
1746,1137,1,238.64,0
1747,511,2,102.2,0
1748,471,4,660.49,2
1749,448,4,1457.21,2
1750,1135,3,121.73,3
1751,354,2,283.8,3
1752,1187,1,115.58,0
1754,47,5,642.66,1
1755,392,3,380.36,3
1756,462,8,981.46,2
1757,931,3,1114.75,2
1758,626,1,107.83000000000001,0
1759,206,2,115.49,0
1760,320,2,408.18,3
1761,194,4,957.51,2
1762,300,2,163.3,3
1763,1061,2,589.12,3
1764,255,2,809.8,3
1765,264,2,444.72,3
1766,100,6,1117.29,2
1767,422,1,149.38,0
1768,108,6,1701.22,2
1769,323,1,85.74,0
1770,81,4,559.4200000000001,1
1771,394,2,756.0100000000001,3
1772,539,1,194.57,0
1773,524,5,940.44,2
1774,289,3,241.13,3
1775,164,4,364.83,2
1776,208,3,330.18,3
1777,80,5,657.28,2
1778,17,2,112.19999999999999,1
1779,57,3,702.03,1
1780,48,1,170.82,0
1781,156,4,453.33,2
1782,473,3,398.04,3
1783,78,2,123.57,1
1784,104,2,214.97,3
1785,780,3,802.46,3
1786,62,2,286.73,1
1787,41,5,491.14,1
1788,137,5,580.33,2
1789,128,3,591.61,2
1790,456,2,326.75,3
1791,232,3,242.84,3
1792,109,5,1487.3600000000001,2
1793,357,3,232.99,3
1794,91,1,104.9,0
1796,612,3,747.1800000000001,3
1797,168,2,121.68,0
1800,674,2,179.72,3
1801,34,4,1303.74,1
1802,161,5,630.17,2
1803,281,3,371.63,3
1804,1205,3,726.89,3
1806,47,5,870.61,1
1807,868,4,370.95,3
1808,73,3,635.35,1
1809,876,1,136.49,0
1811,173,2,680.98,3
1812,66,1,377.02,1
1813,888,1,189.15,0
1814,76,3,596.42,1
1815,112,3,885.71,2
1816,1385,1,50.64,0
1817,404,2,320.9,3
1818,186,3,656.69,2
1819,558,3,298.05,3
1820,105,3,375.09999999999997,1
1821,919,2,64.22,0
1822,184,4,1024.3799999999999,2
1823,69,5,929.12,2
1824,160,2,176.13,3
1825,345,4,307.3,3
1826,141,1,84.08,0
1827,13,3,538.04,1
1828,48,3,411.29999999999995,1
1829,1133,1,40.38,0
1830,388,5,555.28,2
1831,339,2,275.94,3
1832,405,3,696.4,3
1833,199,4,947.52,2
1834,723,1,111.91999999999999,0
1835,109,3,379.74,1
1836,373,3,727.34,2
1837,850,1,301.5,0
1838,31,7,1324.73,1
1839,814,2,156.24,0
1840,293,4,287.62,3
1841,59,4,727.73,1
1842,843,5,725.63,2
1843,670,5,1148.77,2
1844,765,3,469.81,3
1845,804,2,461.0,3
1846,181,4,669.47,2
1847,530,2,352.6,3
1848,504,2,267.40999999999997,3
1849,85,3,254.60000000000002,1
1850,462,3,309.55,3
1851,17,3,218.03,1
1853,527,4,878.9100000000001,2
1854,49,4,607.74,1
1855,925,2,241.73,3
1856,1172,1,211.66,0
1857,642,2,297.64,3
1858,531,2,259.75,3
1859,1019,1,9.92,0
1861,316,5,379.54999999999995,2
1862,374,2,184.81,3
1863,1076,1,310.82,0
1864,312,8,949.79,2
1865,260,3,572.76,3
1866,399,1,13.18,0
1868,1390,1,224.59,0
1869,889,3,423.11,3
1870,301,2,259.47,3
1871,14,3,177.92,1
1872,156,9,1871.06,2
1873,30,3,214.61,1
1874,83,2,505.20000000000005,1
1875,621,1,212.38,0
1876,485,1,96.25,0
1877,46,2,322.40999999999997,1
1879,485,2,388.24,3
1880,408,3,554.1999999999999,3
1881,146,3,234.82999999999998,3
1882,135,4,2176.69,2
1883,693,2,308.3,3
1884,648,2,286.02000000000004,3
1885,131,2,153.15,3
1886,60,2,530.5,1
1887,794,2,587.64,3
1888,219,2,266.21000000000004,3
1889,137,3,232.60999999999999,3
1890,91,8,1365.25,2
1891,249,2,86.69,0
1892,791,3,397.74,3
1893,38,3,443.13,1
1894,1240,1,385.34,3
1895,751,5,613.88,2
1896,299,2,422.33,3
1898,751,2,245.20000000000002,3
1900,42,3,535.78,1
1901,13,5,305.78,1
1902,57,3,927.77,1
1903,687,1,452.04999999999995,3
1905,283,3,221.84,3
1906,20,3,547.1999999999999,1
1907,818,3,607.11,3
1908,354,6,855.02,2
1909,789,3,376.01,3
1910,215,3,892.68,2
1911,484,4,603.53,2
1912,66,5,512.98,1
1913,847,2,393.1,3
1914,309,3,800.5699999999999,2
1915,123,5,951.6,2
1917,20,5,744.47,1
1918,331,2,288.07,3
1919,390,5,1283.84,2
1920,753,4,494.06,2
1921,49,5,657.72,1
1922,218,4,217.02,3
1924,536,3,456.03,3
1925,31,2,441.55,1
1926,34,3,212.29,1
1927,207,3,254.79,3
1928,588,2,93.17,0
1929,470,3,684.86,3
1930,278,2,309.3,3
1931,479,4,737.7,2
1932,297,1,157.92000000000002,0
1933,1281,1,139.26,0
1934,273,3,938.12,2
1935,710,5,622.37,2
1936,179,2,131.46,0
1937,420,1,448.73,3
1938,247,2,249.25,3
1939,951,2,182.09,3
1940,529,2,457.81,3
1941,617,1,151.28,0
1942,409,4,1073.0,2
1943,389,4,275.72999999999996,3
1944,501,2,443.36,3
1945,521,2,382.5,3
1946,309,2,484.53999999999996,3
1947,572,1,21.27,0
1948,1159,4,860.01,2
1949,47,3,752.09,1
1950,547,1,13.79,0
1951,102,5,940.82,2
1952,598,2,198.06,3
1953,384,2,113.80000000000001,0
1954,274,2,653.71,3
1955,207,3,336.84000000000003,3
1956,265,4,963.38,2
1957,13,4,159.55,1
1958,411,3,833.05,2
1959,218,3,278.64,3
1960,843,3,401.26,3
1961,643,4,818.29,2
1962,7,4,582.3399999999999,1
1963,483,2,427.59,3
1964,204,3,447.59999999999997,3
1965,11,4,416.13,1
1966,241,1,91.53,0
1967,35,7,813.07,1
1968,148,3,465.72999999999996,2
1969,71,4,687.6800000000001,1
1970,359,4,504.14,2
1971,355,5,911.26,2
1972,246,3,350.65999999999997,3
1973,141,4,395.19,2
1975,544,2,302.84,3
1976,681,4,932.72,2
1977,283,5,872.4,2
1978,391,4,528.17,2
1979,119,6,1085.3,2
1981,394,3,131.93,3
1982,237,2,161.61,3
1983,54,5,1470.08,2
1984,125,3,742.97,2
1985,52,2,305.29,1
1986,199,3,1107.95,2
1987,1267,2,285.84000000000003,3
1988,301,3,319.78,3
1989,960,2,342.2,3
1990,846,2,481.06,3
1991,270,3,428.40000000000003,3
1992,228,2,329.41999999999996,3
1993,405,2,1520.3,3
1994,466,3,515.38,3
1995,171,3,525.91,2
1996,321,6,842.83,2
1997,903,2,136.63,0
1998,37,3,328.93,1
2000,822,2,247.64,3
2001,170,3,332.6,3
2002,502,1,42.78,0
2003,551,1,95.68,0
2004,1105,1,12.07,0
2005,95,2,196.77,3
2006,745,1,71.63,0
2007,1084,2,195.07,3
2008,22,5,420.4,1
2009,164,1,107.72,0
2010,483,4,579.3100000000001,2
2011,848,1,46.54,0
2012,274,3,228.23000000000002,3
2013,324,2,269.27,3
2014,328,1,236.24,0
2015,63,2,256.7,1
2016,228,2,373.97,3
2017,949,2,297.23,3
2018,409,1,6.39,0
2019,153,1,194.55,0
2020,142,7,640.12,2
2021,514,2,348.1,3
2022,331,4,224.88,3
2023,1174,2,154.59,0
2024,135,4,446.99,2
2025,1089,2,215.31,3
2026,766,3,408.33,3
2027,79,3,280.88,1
2028,186,2,247.51,3
2029,1354,1,70.16,0
2030,466,3,587.5,3
2031,636,6,1847.34,2
2032,511,1,404.93,3
2033,270,2,303.19,3
2034,236,3,549.72,3
2035,763,1,102.98,0
2036,1409,1,159.92000000000002,0
2037,886,3,392.74,3
2038,392,2,175.38,3
2039,952,1,455.76,3
2040,77,6,729.8199999999999,2
2041,467,4,721.05,2
2042,370,5,878.4,2
2043,1437,1,209.9,0
2044,271,2,184.5,3
2045,564,4,403.88,2
2046,569,1,206.32,0
2047,738,2,335.15999999999997,3
2048,985,3,542.72,3
2049,47,2,406.98,1
2050,204,2,334.09000000000003,3
2051,267,3,471.52,3
2052,12,3,240.04,1
2053,31,2,222.0,1
2054,829,2,504.6600000000001,3
2055,372,2,220.49,3
2056,96,5,1200.61,2
2057,799,3,196.5,3
2058,856,1,144.18,0
2059,406,3,414.7,3
2060,295,2,372.94,3
2061,379,2,186.93,3
2062,396,3,422.65,3
2063,1130,4,814.0400000000001,2
2064,77,5,739.53,2
2065,678,3,589.39,3
2066,775,3,482.97999999999996,3
2067,618,1,98.23,0
2068,822,2,336.52,3
2069,537,3,832.8100000000001,2
2070,928,1,166.04,0
2071,1416,1,180.14,0
2072,301,3,476.74,3
2073,672,5,1061.39,2
2074,343,3,172.57999999999998,3
2075,302,4,525.88,2
2076,1034,1,352.01,3
2077,74,3,381.03,1
2078,45,3,556.56,1
2079,436,3,712.37,3
2080,319,6,633.9599999999999,2
2082,197,4,569.95,2
2083,1359,1,442.54999999999995,3
2084,975,1,355.91,3
2085,477,4,289.99,3
2086,605,4,379.9,3
2087,1097,1,38.4,0
2088,214,4,746.52,2
2089,5,5,800.15,1
2090,318,3,497.31,3
2092,504,4,1646.19,2
2093,1138,2,129.61,0
2094,702,1,203.25,0
2095,728,4,691.08,2
2096,61,2,387.75,1
2097,757,1,187.42000000000002,0
2098,225,1,20.799999999999997,0
2099,144,4,468.03999999999996,2
2100,430,3,308.29,3
2101,930,2,204.86,3
2102,136,3,833.46,2
2103,883,2,328.04999999999995,3
2104,416,2,110.87,0
2105,1022,2,461.53999999999996,3
2106,63,2,522.6700000000001,1
2107,285,2,147.66,3
2108,248,3,596.34,2
2109,1066,2,662.4,3
2110,476,4,737.79,2
2111,484,3,1023.89,2
2112,557,3,131.81,3
2113,1047,2,82.53,0
2114,129,2,633.46,3
2115,255,3,380.26,3
2116,1023,1,27.86,0
2117,153,4,430.8,2
2118,216,5,430.76,2
2119,667,1,38.370000000000005,0
2120,544,1,96.77000000000001,0
2121,1099,1,224.94,0
2122,98,4,511.96,2
2123,183,2,285.64,3
2124,46,3,195.71,1
2125,262,4,540.29,2
2126,232,2,517.4300000000001,3
2127,1,2,429.96999999999997,1
2128,570,2,435.9,3
2129,436,2,609.83,3
2130,368,1,141.13,0
2131,332,3,223.83999999999997,3
2132,108,1,235.61,0
2133,270,1,47.24,0
2134,759,1,135.89,0
2135,276,3,332.81,3
2136,122,5,536.87,2
2137,544,6,1090.8700000000001,2
2138,295,7,1383.59,2
2139,131,2,264.99,3
2140,97,2,453.02,1
2141,22,4,537.6800000000001,1
2143,479,2,472.54,3
2144,401,2,164.18,3
2145,294,2,171.83999999999997,3
2146,274,2,328.95,3
2147,39,3,1026.27,1
2148,16,5,748.01,1
2149,233,2,336.68,3
2150,7,3,676.58,1
2152,391,1,69.03,0
2153,691,3,494.98,3
2154,195,2,256.16,3
2155,10,6,698.85,1
2156,396,5,707.83,2
2157,214,2,258.42,3
2158,920,1,38.13,0
2160,238,5,1288.73,2
2161,559,4,1344.4,2
2162,612,2,241.32000000000002,3
2163,593,2,519.25,3
2164,764,2,353.32,3
2166,572,4,849.64,2
2167,449,1,40.79,0
2168,570,3,485.16,3
2169,257,4,771.97,2
2171,80,3,441.45,1
2173,270,1,209.94,0
2174,652,2,311.32,3
2175,206,1,220.23,0
2176,327,2,503.24,3
2177,213,3,682.13,2
2178,11,2,242.93,1
2179,864,2,178.56,3
2180,321,2,277.37,3
2181,1056,2,199.17999999999998,3
2182,432,1,158.88,0
2183,62,3,185.43,1
2184,275,4,328.26,2
2185,419,1,253.03,0
2186,347,2,67.6,0
2187,821,4,1310.72,2
2188,94,3,554.78,1
2189,56,7,1232.45,2
2190,13,1,75.6,1
2193,25,1,253.12,1
2194,1181,2,552.12,3
2195,2,5,1216.49,1
2196,320,3,696.29,2
2198,316,4,1068.12,2
2199,144,5,1224.79,2
2200,809,2,628.6300000000001,3
2201,60,2,35.59,0
2202,251,4,735.57,2
2203,30,5,692.42,1
2204,347,3,413.1,3
2205,793,6,904.21,2
2206,94,2,319.23,1
2207,511,4,786.88,2
2208,128,1,397.62000000000006,3
2209,82,1,191.3,0
2210,64,3,438.1,1
2212,357,2,362.25,3
2213,407,6,1043.18,2
2214,537,2,171.66,3
2215,664,2,123.07,0
2216,388,2,383.01,3
2217,173,5,1204.01,2
2218,35,2,87.83,1
2219,168,1,133.87,0
2220,546,2,311.28,3
2222,480,1,47.64,0
2223,1370,1,180.84,0
2224,38,3,418.09,1
2225,707,3,228.74,3
2226,541,2,78.88,0
2227,810,1,65.97999999999999,0
2228,1154,3,557.83,3
2230,388,2,338.15,3
2231,360,7,1538.0700000000002,2
2232,25,5,839.8,1
2233,375,3,1192.38,2
2234,27,2,96.99000000000001,1
2236,970,1,235.49,0
2237,306,2,487.83,3
2238,352,1,240.95999999999998,0
2239,345,2,500.29,3
2240,799,3,307.48,3
2241,33,3,317.3,1
2242,156,3,784.56,2
